,Energy,Divergence
142,-1.2025271049711411e-09,10.829805361929443
143,-1.2169471488269412e-09,11.400814952037244
144,-1.2279178861393133e-09,11.205910654874627
145,-1.2371458247675783e-09,11.190993447575845
146,-1.2517571821053793e-09,11.097730947121823
147,-1.2671782653610325e-09,10.58069448765193
148,-1.2822014081857097e-09,11.455044706146671
149,-1.2953581957031286e-09,10.886233828461755
150,-1.3132575437242015e-09,11.26882203250868
151,-1.324082278645269e-09,11.164090844610696
152,-1.3416810211648199e-09,11.28874788479543
153,-1.357864211744112e-09,11.083863428811679
154,-1.3710430254866688e-09,10.881840420778722
155,-1.3840804518543212e-09,11.742102624096322
156,-1.4009032420005013e-09,12.167816798670026
157,-1.4183484302813738e-09,11.68220585525095
158,-1.4339826434728332e-09,10.267082018273713
159,-1.4457975095705073e-09,10.625842607530824
160,-1.4597038180000225e-09,11.725373441099158
161,-1.4756826891417091e-09,12.071544391108162
162,-1.4907368784586181e-09,11.025466261772916
163,-1.5031214895298524e-09,10.959776170869356
164,-1.5162449230580236e-09,11.212700430538465
165,-1.5316116749713876e-09,11.754794491938153
166,-1.546824033549587e-09,11.40824416102598
167,-1.560253736467541e-09,11.590714213855346
168,-1.5732313773772753e-09,11.93259494925271
169,-1.587271101790597e-09,11.41723444528627
170,-1.5998810096610861e-09,11.765990124371559
171,-1.6143214015630726e-09,10.816259510073023
172,-1.6280328303657123e-09,11.527245258127003
173,-1.6413519826229453e-09,11.87713844649864
174,-1.6538156783277305e-09,12.658536080620138
175,-1.6687360321226107e-09,11.969086649106206
176,-1.680336929200843e-09,11.364428868210153
177,-1.6982239005960165e-09,10.704297634588029
178,-1.7168350102999817e-09,11.318967655925968
179,-1.7310847180448218e-09,12.302524476745159
180,-1.7450281564013185e-09,12.826634069266463
181,-1.7600928344040341e-09,12.079616423267773
182,-1.7767301847411727e-09,11.221612745922004
183,-1.792548998671321e-09,11.62233097739634
184,-1.8075142440108894e-09,12.342107608344408
185,-1.82295945124239e-09,12.287423421986892
186,-1.8394852020509045e-09,11.783535314715735
187,-1.853721484291785e-09,11.91708750271139
188,-1.8689485270285635e-09,11.869149696486048
189,-1.886712361354288e-09,11.94293266374966
190,-1.904527380427821e-09,12.370126201039074
191,-1.9201867664609636e-09,12.35320406586362
192,-1.935938872405473e-09,12.426830378484723
193,-1.9539945017472267e-09,11.772700105007212
194,-1.971017206109575e-09,12.255134586455771
195,-1.9904216794050754e-09,11.984390614579512
196,-2.009874400618761e-09,11.667860211017084
197,-2.028658153969315e-09,12.277927002959885
198,-2.047334503260894e-09,12.139180513177138
199,-2.0682690648627656e-09,12.428179222582935
